employee_id,name,department,role,gender,ethnicity,date_joined,seniority_level,skills,education_level,salary,performance_score
3073,Employee_3073,Engineering,Software Engineer,Female,Black,2021-05-18 13:49:05,Junior,Communication,Master's,84121,8
3074,Employee_3074,HR,Marketing Exec,Non-Binary,White,2020-07-13 17:48:11,Lead,Leadership,Master's,114806,8
3075,Employee_3075,Finance,Marketing Exec,Non-Binary,Other,2024-09-20 14:46:20,Mid,Excel,PhD,145469,8
3076,Employee_3076,Operations,HR Manager,Other,Mixed,2020-06-28 21:40:29,Junior,ML,Diploma,142528,9
3077,Employee_3077,Finance,HR Manager,Non-Binary,Asian,2019-12-18 08:03:24,Lead,JavaScript,PhD,109759,1
3078,Employee_3078,Finance,Software Engineer,Female,Asian,2024-07-14 18:06:47,Senior,ML,Bachelor's,97581,7
3079,Employee_3079,Engineering,Finance Associate,Non-Binary,Black,2018-05-27 09:21:23,Senior,Leadership,Diploma,69195,9
3080,Employee_3080,Finance,Sales Rep,Male,White,2020-12-25 14:43:01,Senior,Communication,Bachelor's,42801,2
3081,Employee_3081,HR,Sales Rep,Non-Binary,Mixed,2021-06-11 18:57:27,Mid,Cloud,Diploma,85683,4
3082,Employee_3082,Operations,Software Engineer,Non-Binary,Asian,2024-01-18 03:16:43,Mid,Cloud,Diploma,103227,6
3083,Employee_3083,Sales,Marketing Exec,Female,Black,2023-05-11 08:53:30,Senior,Cloud,Diploma,60876,4
3084,Employee_3084,Sales,HR Manager,Non-Binary,Other,2020-01-14 21:21:54,Mid,JavaScript,Master's,87959,9
3085,Employee_3085,Sales,Software Engineer,Other,Black,2020-07-15 16:37:41,Lead,JavaScript,Diploma,148409,1
3086,Employee_3086,Engineering,HR Manager,Male,White,2024-11-02 00:17:33,Lead,Excel,Master's,138774,9
3087,Employee_3087,Sales,Software Engineer,Non-Binary,Hispanic,2023-05-08 20:14:29,Senior,ML,Bachelor's,66447,1
3088,Employee_3088,Engineering,Sales Rep,Non-Binary,Other,2020-12-07 17:10:23,Junior,Leadership,Diploma,55944,1
3089,Employee_3089,Sales,Software Engineer,Other,Black,2020-07-12 19:04:53,Lead,Cloud,Diploma,75472,5
3090,Employee_3090,Operations,Data Analyst,Male,Mixed,2019-12-12 15:53:36,Junior,Excel,Diploma,123059,1
3091,Employee_3091,HR,Software Engineer,Male,Mixed,2020-03-15 11:58:48,Mid,Communication,Bachelor's,139528,9
3092,Employee_3092,Sales,HR Manager,Non-Binary,Hispanic,2019-08-10 19:28:19,Mid,JavaScript,PhD,111344,6
3093,Employee_3093,Finance,Software Engineer,Female,Mixed,2024-01-21 01:30:44,Lead,Excel,PhD,123400,9
3094,Employee_3094,Finance,Finance Associate,Male,White,2018-11-12 09:40:48,Lead,JavaScript,Bachelor's,40807,5
3095,Employee_3095,Sales,Sales Rep,Male,Black,2023-09-12 15:14:08,Mid,ML,Bachelor's,54853,6
3096,Employee_3096,HR,Sales Rep,Female,White,2023-08-11 07:41:51,Mid,Cloud,Bachelor's,83861,2
3097,Employee_3097,Marketing,Data Analyst,Male,Hispanic,2023-05-06 18:19:11,Junior,Communication,PhD,128440,9
3098,Employee_3098,Operations,Software Engineer,Male,Hispanic,2020-01-05 03:00:05,Lead,ML,Master's,30666,3
3099,Employee_3099,HR,Finance Associate,Female,White,2019-12-25 13:39:08,Senior,Excel,Bachelor's,80631,5
3100,Employee_3100,Finance,HR Manager,Non-Binary,Other,2019-04-30 00:05:17,Senior,Excel,PhD,33615,8
3101,Employee_3101,Operations,Finance Associate,Female,Asian,2024-06-30 07:42:36,Mid,Leadership,Master's,39738,5
3102,Employee_3102,Sales,Sales Rep,Other,Hispanic,2020-06-08 07:20:09,Senior,Python,Diploma,43235,4
3103,Employee_3103,Operations,Data Analyst,Other,Black,2023-03-19 12:18:13,Mid,ML,Diploma,131926,4
3104,Employee_3104,Finance,HR Manager,Non-Binary,Other,2018-03-03 21:19:49,Senior,Communication,Bachelor's,26917,5
3105,Employee_3105,HR,Software Engineer,Other,Hispanic,2020-08-29 23:21:35,Mid,Cloud,Master's,70953,3
3106,Employee_3106,Marketing,Software Engineer,Other,White,2018-07-20 18:25:33,Mid,JavaScript,PhD,126061,4
3107,Employee_3107,Operations,Finance Associate,Male,White,2024-08-27 03:49:59,Senior,Python,Diploma,118097,5
3108,Employee_3108,Sales,Software Engineer,Male,Mixed,2024-05-18 02:46:46,Lead,Communication,Diploma,44948,4
3109,Employee_3109,Operations,HR Manager,Non-Binary,Other,2019-04-07 11:43:34,Mid,Cloud,PhD,141155,3
3110,Employee_3110,Operations,Sales Rep,Other,Asian,2021-03-24 20:49:28,Senior,ML,Diploma,145558,1
3111,Employee_3111,Sales,HR Manager,Other,White,2019-01-23 23:19:40,Lead,JavaScript,Diploma,78258,2
3112,Employee_3112,Sales,Software Engineer,Female,Mixed,2018-09-29 05:01:04,Junior,Communication,Bachelor's,50416,9
3113,Employee_3113,Sales,Finance Associate,Male,Mixed,2022-08-09 09:10:03,Mid,Python,Master's,46018,2
3114,Employee_3114,HR,Software Engineer,Female,Black,2024-06-21 00:32:26,Mid,Cloud,Master's,40629,2
3115,Employee_3115,Operations,Sales Rep,Other,Mixed,2020-04-22 15:02:34,Junior,Cloud,Master's,108554,5
3116,Employee_3116,Sales,Marketing Exec,Non-Binary,Asian,2022-10-04 21:49:57,Mid,JavaScript,Master's,25125,9
3117,Employee_3117,Finance,Software Engineer,Other,Black,2023-10-31 21:35:32,Junior,ML,PhD,123003,3
3118,Employee_3118,Finance,Data Analyst,Non-Binary,White,2023-02-02 22:21:35,Senior,JavaScript,Master's,87394,9
3119,Employee_3119,Sales,Software Engineer,Non-Binary,Other,2021-11-09 03:36:55,Junior,ML,Bachelor's,113185,4
3120,Employee_3120,Engineering,Sales Rep,Female,White,2021-11-21 18:15:38,Lead,Excel,PhD,90887,3
3121,Employee_3121,Operations,Marketing Exec,Other,Mixed,2020-11-13 08:23:05,Senior,Excel,Bachelor's,66327,5
3122,Employee_3122,Marketing,Data Analyst,Female,Hispanic,2022-02-01 02:33:00,Junior,ML,Diploma,82735,7
3123,Employee_3123,Engineering,Finance Associate,Other,Asian,2024-12-28 14:05:59,Lead,Communication,Master's,138738,7
3124,Employee_3124,Operations,Data Analyst,Non-Binary,Asian,2024-09-15 03:46:44,Junior,Python,Master's,25449,2
3125,Employee_3125,Operations,HR Manager,Male,Mixed,2018-03-21 22:03:53,Lead,Excel,PhD,32172,7
3126,Employee_3126,Sales,Sales Rep,Other,Asian,2021-08-06 03:06:34,Junior,Communication,Master's,93604,7
3127,Employee_3127,HR,Marketing Exec,Non-Binary,Black,2021-04-04 09:25:29,Mid,JavaScript,Bachelor's,38469,2
3128,Employee_3128,HR,HR Manager,Male,Mixed,2022-01-18 01:25:20,Lead,Leadership,PhD,139923,9
3129,Employee_3129,Finance,HR Manager,Other,Hispanic,2020-02-06 06:23:40,Mid,Excel,Master's,130960,8
3130,Employee_3130,Engineering,Data Analyst,Male,White,2019-04-16 09:48:06,Mid,Leadership,Bachelor's,80498,2
3131,Employee_3131,Engineering,Data Analyst,Other,Asian,2019-04-23 08:53:37,Lead,Cloud,Diploma,31863,6
3132,Employee_3132,Sales,HR Manager,Other,Other,2019-05-08 02:05:10,Mid,Cloud,Master's,49344,8
3133,Employee_3133,Engineering,Sales Rep,Male,White,2019-01-18 11:31:16,Senior,Communication,Master's,45841,9
3134,Employee_3134,Sales,Finance Associate,Female,Hispanic,2022-07-13 20:22:23,Junior,Python,Master's,124096,1
3135,Employee_3135,Finance,Software Engineer,Male,Hispanic,2021-12-10 04:39:11,Lead,Cloud,Diploma,92914,7
3136,Employee_3136,Marketing,Software Engineer,Male,Black,2022-12-28 22:47:01,Senior,JavaScript,Master's,80869,5
3137,Employee_3137,Marketing,Marketing Exec,Non-Binary,Hispanic,2020-03-09 03:18:13,Lead,Excel,Diploma,68328,9
3138,Employee_3138,Sales,Data Analyst,Male,Hispanic,2019-01-12 02:11:42,Junior,Cloud,Bachelor's,30856,9
3139,Employee_3139,Marketing,Software Engineer,Other,Asian,2021-01-20 04:54:12,Lead,Excel,PhD,127656,3
3140,Employee_3140,Sales,Finance Associate,Other,White,2019-03-04 00:06:01,Junior,Python,Bachelor's,76575,7
3141,Employee_3141,Engineering,Marketing Exec,Male,Other,2024-02-09 07:38:14,Senior,ML,Bachelor's,146459,3
3142,Employee_3142,Operations,Sales Rep,Non-Binary,Asian,2020-06-14 07:08:03,Lead,Cloud,PhD,38486,4
3143,Employee_3143,Engineering,Data Analyst,Other,Asian,2024-04-09 21:55:40,Junior,Excel,PhD,125680,8
3144,Employee_3144,Sales,Software Engineer,Female,Mixed,2018-12-03 10:49:19,Mid,ML,Master's,128706,1
3145,Employee_3145,Operations,HR Manager,Male,Other,2020-10-30 17:45:04,Mid,Python,Diploma,35533,4
3146,Employee_3146,HR,Finance Associate,Female,Mixed,2021-06-25 20:38:16,Senior,Cloud,Master's,52026,4
3147,Employee_3147,Sales,Finance Associate,Non-Binary,Black,2023-05-28 09:44:06,Senior,Leadership,Bachelor's,62584,3
3148,Employee_3148,Sales,Data Analyst,Female,Other,2021-04-14 14:40:31,Senior,Python,Diploma,73779,2
3149,Employee_3149,Finance,Sales Rep,Male,Black,2018-08-11 17:13:15,Mid,Cloud,Master's,123881,8
3150,Employee_3150,Marketing,Finance Associate,Female,Hispanic,2024-02-21 21:17:14,Junior,Leadership,PhD,30319,6
3151,Employee_3151,Engineering,Data Analyst,Other,Black,2021-08-03 13:34:14,Senior,Leadership,PhD,134600,2
3152,Employee_3152,Engineering,Finance Associate,Female,Black,2024-07-08 06:42:54,Junior,Leadership,Master's,133027,8
3153,Employee_3153,HR,Software Engineer,Non-Binary,Hispanic,2024-07-10 05:25:21,Junior,Leadership,Diploma,77364,8
3154,Employee_3154,Operations,Sales Rep,Non-Binary,White,2020-09-02 23:19:27,Senior,Communication,Bachelor's,78290,7
3155,Employee_3155,Marketing,Data Analyst,Non-Binary,Hispanic,2023-11-07 01:03:54,Senior,Excel,Diploma,143420,8
3156,Employee_3156,Finance,Finance Associate,Other,Hispanic,2024-02-28 02:09:53,Mid,JavaScript,Master's,60538,9
3157,Employee_3157,Operations,Software Engineer,Non-Binary,White,2024-06-29 18:56:03,Senior,Leadership,PhD,113481,3
3158,Employee_3158,Operations,Sales Rep,Other,Hispanic,2020-07-01 21:56:40,Mid,Leadership,PhD,46277,2
3159,Employee_3159,Sales,Software Engineer,Non-Binary,Mixed,2019-09-13 00:41:16,Mid,Cloud,Bachelor's,104123,7
3160,Employee_3160,Marketing,Software Engineer,Non-Binary,Black,2020-04-14 11:40:06,Junior,JavaScript,PhD,126457,2
3161,Employee_3161,Finance,Sales Rep,Non-Binary,Hispanic,2021-02-24 22:23:36,Mid,Leadership,Bachelor's,129055,3
3162,Employee_3162,Marketing,Data Analyst,Other,Asian,2024-01-27 19:54:11,Junior,Cloud,Bachelor's,148811,6
3163,Employee_3163,Marketing,Data Analyst,Non-Binary,Black,2019-06-11 07:42:14,Mid,Python,Diploma,128174,9
3164,Employee_3164,Engineering,Finance Associate,Other,Mixed,2022-10-29 12:15:52,Senior,JavaScript,Diploma,89708,9
3165,Employee_3165,Finance,Sales Rep,Other,Mixed,2022-06-07 06:15:35,Lead,Leadership,Master's,68784,2
3166,Employee_3166,Operations,Sales Rep,Other,Hispanic,2018-10-18 01:07:44,Junior,JavaScript,Master's,89510,1
3167,Employee_3167,Marketing,Sales Rep,Female,White,2024-02-16 01:42:07,Senior,Cloud,Bachelor's,109012,6
3168,Employee_3168,HR,HR Manager,Non-Binary,Asian,2020-04-19 09:07:03,Junior,JavaScript,Master's,87766,7
3169,Employee_3169,Finance,HR Manager,Other,Hispanic,2021-10-17 15:21:50,Mid,Leadership,PhD,33817,8
3170,Employee_3170,HR,Marketing Exec,Female,White,2019-09-12 22:22:28,Junior,Communication,Bachelor's,135080,4
3171,Employee_3171,Operations,HR Manager,Male,Mixed,2020-04-07 22:58:26,Lead,Leadership,Bachelor's,133515,7
3172,Employee_3172,Finance,Sales Rep,Other,Black,2019-04-16 10:09:59,Senior,Communication,Master's,137364,9
3173,Employee_3173,Engineering,HR Manager,Other,Mixed,2021-04-01 23:29:46,Junior,Cloud,Diploma,43253,1
3174,Employee_3174,Finance,Finance Associate,Non-Binary,Hispanic,2022-05-21 03:25:46,Lead,Python,Bachelor's,57071,3
3175,Employee_3175,Operations,Data Analyst,Other,White,2018-09-07 14:14:10,Senior,Cloud,Bachelor's,104668,5
3176,Employee_3176,Engineering,HR Manager,Male,Hispanic,2023-01-21 21:26:15,Lead,JavaScript,Diploma,39372,7
3177,Employee_3177,Operations,Marketing Exec,Other,Mixed,2020-09-16 09:13:56,Junior,Python,Diploma,134587,5
3178,Employee_3178,Sales,Finance Associate,Other,Asian,2019-02-20 07:20:57,Lead,Python,Bachelor's,69382,1
3179,Employee_3179,Finance,Software Engineer,Non-Binary,Mixed,2023-12-27 08:38:13,Mid,Python,Master's,125294,1
3180,Employee_3180,Operations,Software Engineer,Other,Hispanic,2021-06-29 05:04:21,Junior,Communication,Bachelor's,45665,1
3181,Employee_3181,Finance,Marketing Exec,Male,White,2021-10-13 22:39:31,Senior,Leadership,Bachelor's,125983,8
3182,Employee_3182,Engineering,Data Analyst,Female,Hispanic,2020-06-20 20:21:08,Mid,Communication,Bachelor's,38352,7
3183,Employee_3183,Finance,Sales Rep,Non-Binary,Black,2018-09-11 14:12:31,Junior,Excel,Master's,40269,3
3184,Employee_3184,Operations,Software Engineer,Female,Black,2024-10-08 23:28:11,Mid,Cloud,Diploma,33491,4
3185,Employee_3185,Operations,Data Analyst,Male,White,2023-12-27 09:36:27,Lead,JavaScript,Bachelor's,107154,8
3186,Employee_3186,Sales,HR Manager,Other,Mixed,2020-02-12 20:33:36,Senior,Cloud,Diploma,33078,7
3187,Employee_3187,Sales,HR Manager,Female,Hispanic,2018-01-16 12:53:43,Mid,ML,Bachelor's,136472,7
3188,Employee_3188,Operations,HR Manager,Non-Binary,Other,2024-09-01 15:20:42,Lead,Communication,Master's,56614,6
3189,Employee_3189,HR,Software Engineer,Female,Other,2018-03-30 21:55:26,Lead,Leadership,Bachelor's,106314,9
3190,Employee_3190,HR,Software Engineer,Other,Black,2021-08-06 08:37:10,Senior,Cloud,Bachelor's,140792,6
3191,Employee_3191,HR,Data Analyst,Female,Asian,2021-10-19 21:19:10,Junior,Cloud,Diploma,100802,1
3192,Employee_3192,Marketing,Data Analyst,Male,Black,2023-08-29 10:13:28,Senior,ML,Bachelor's,136636,5
3193,Employee_3193,Sales,Sales Rep,Other,Mixed,2018-12-09 22:20:33,Senior,JavaScript,Bachelor's,64207,8
3194,Employee_3194,Finance,Marketing Exec,Other,White,2018-02-09 02:49:00,Lead,JavaScript,Bachelor's,124061,6
3195,Employee_3195,HR,Sales Rep,Other,Asian,2019-05-09 07:56:41,Senior,Communication,Diploma,36819,5
3196,Employee_3196,Operations,HR Manager,Male,Hispanic,2021-01-23 09:40:41,Senior,ML,PhD,144660,9
3197,Employee_3197,Operations,Finance Associate,Non-Binary,Hispanic,2024-04-23 22:45:42,Junior,Cloud,Diploma,52481,7
3198,Employee_3198,HR,Finance Associate,Male,Other,2022-11-16 21:03:12,Senior,Python,Bachelor's,61011,7
3199,Employee_3199,Sales,HR Manager,Other,White,2024-10-01 12:26:44,Senior,Python,PhD,83116,1
3200,Employee_3200,HR,Marketing Exec,Other,Asian,2022-01-01 22:48:26,Lead,Cloud,Diploma,129288,2
3201,Employee_3201,Operations,Sales Rep,Female,Asian,2023-03-02 20:01:19,Junior,Communication,Diploma,140067,5
3202,Employee_3202,HR,Data Analyst,Male,Asian,2021-09-23 06:02:14,Senior,ML,PhD,56664,3
3203,Employee_3203,Sales,Software Engineer,Non-Binary,White,2018-09-07 04:36:45,Junior,Communication,PhD,114796,8
3204,Employee_3204,Marketing,Marketing Exec,Other,White,2018-05-18 18:55:16,Junior,Python,PhD,136323,4
3205,Employee_3205,Marketing,Marketing Exec,Male,Hispanic,2021-08-31 14:43:01,Lead,JavaScript,PhD,118332,7
3206,Employee_3206,Sales,HR Manager,Other,Black,2018-04-28 06:24:57,Senior,Communication,Master's,72623,5
3207,Employee_3207,Marketing,Data Analyst,Non-Binary,Mixed,2021-04-02 15:07:05,Mid,Python,Master's,28905,6
3208,Employee_3208,Engineering,Finance Associate,Non-Binary,Hispanic,2024-12-18 06:07:38,Junior,JavaScript,Master's,34078,7
3209,Employee_3209,Marketing,Finance Associate,Female,Other,2020-06-17 06:00:15,Lead,Cloud,PhD,73292,8
3210,Employee_3210,Operations,Sales Rep,Female,Other,2019-12-05 11:14:05,Junior,Communication,Bachelor's,101685,3
3211,Employee_3211,Sales,Sales Rep,Female,Other,2024-04-05 16:42:05,Mid,Communication,Bachelor's,68425,3
3212,Employee_3212,Engineering,Finance Associate,Non-Binary,Asian,2021-03-09 17:51:54,Mid,Python,Bachelor's,43804,2
3213,Employee_3213,Operations,Marketing Exec,Male,Black,2022-03-17 05:25:41,Senior,Python,Diploma,32275,6
3214,Employee_3214,Operations,Sales Rep,Male,Mixed,2021-12-31 05:10:17,Lead,JavaScript,Bachelor's,91552,2
3215,Employee_3215,Sales,Software Engineer,Non-Binary,Asian,2023-08-26 08:48:44,Mid,Excel,Master's,26339,1
3216,Employee_3216,Sales,Data Analyst,Non-Binary,White,2020-08-19 15:40:49,Junior,Leadership,PhD,77653,1
3217,Employee_3217,HR,Software Engineer,Male,Black,2018-07-15 18:02:19,Mid,JavaScript,Diploma,35724,9
3218,Employee_3218,Sales,Finance Associate,Other,White,2023-01-25 00:50:19,Junior,Communication,Master's,133180,1
3219,Employee_3219,Finance,Software Engineer,Male,Mixed,2022-05-20 13:40:57,Lead,Communication,Bachelor's,33410,7
3220,Employee_3220,Marketing,Marketing Exec,Non-Binary,Other,2022-05-25 07:19:08,Senior,Communication,PhD,34713,5
3221,Employee_3221,Sales,HR Manager,Male,Mixed,2020-08-06 14:31:07,Mid,Cloud,Bachelor's,146080,6
3222,Employee_3222,Finance,Software Engineer,Male,Asian,2024-09-09 09:16:08,Lead,Python,Master's,117433,9
3223,Employee_3223,Finance,Sales Rep,Non-Binary,White,2019-01-13 17:12:50,Lead,Communication,Master's,56087,3
3224,Employee_3224,HR,Software Engineer,Other,Hispanic,2023-11-16 23:52:16,Mid,Communication,Master's,25828,6
3225,Employee_3225,Finance,Software Engineer,Non-Binary,Other,2018-06-14 15:04:15,Lead,JavaScript,Bachelor's,70252,7
3226,Employee_3226,Marketing,Sales Rep,Female,Hispanic,2024-07-27 23:44:16,Senior,Python,PhD,55369,2
3227,Employee_3227,Engineering,Finance Associate,Female,White,2021-12-06 16:39:20,Senior,JavaScript,PhD,98553,6
3228,Employee_3228,Operations,Software Engineer,Male,Mixed,2022-12-06 04:52:21,Mid,Excel,Diploma,72029,6
3229,Employee_3229,Marketing,Data Analyst,Non-Binary,Other,2022-11-06 11:33:42,Mid,JavaScript,Diploma,94113,5
3230,Employee_3230,HR,Marketing Exec,Other,Black,2024-01-09 07:18:41,Lead,JavaScript,Diploma,44042,7
3231,Employee_3231,Engineering,Data Analyst,Male,Other,2019-05-28 09:02:34,Lead,Excel,Master's,89089,9
3232,Employee_3232,HR,Data Analyst,Non-Binary,White,2024-10-20 10:05:49,Lead,JavaScript,PhD,74820,7
3233,Employee_3233,Marketing,Finance Associate,Male,Asian,2023-02-24 02:58:56,Mid,Communication,Bachelor's,49411,2
3234,Employee_3234,Operations,Software Engineer,Male,Hispanic,2021-08-13 06:16:33,Mid,Communication,PhD,95341,4
3235,Employee_3235,Finance,Marketing Exec,Non-Binary,Other,2022-10-06 19:44:18,Junior,ML,Bachelor's,102913,1
3236,Employee_3236,Sales,Marketing Exec,Other,Asian,2020-02-21 02:56:50,Lead,Leadership,Diploma,103545,2
3237,Employee_3237,Sales,Marketing Exec,Other,Black,2024-05-30 07:12:55,Mid,Python,Master's,102725,9
3238,Employee_3238,Finance,Software Engineer,Female,Hispanic,2019-02-16 12:03:15,Junior,Communication,Master's,80968,7
3239,Employee_3239,HR,Marketing Exec,Other,Hispanic,2024-09-05 01:20:33,Senior,Cloud,Diploma,116070,8
3240,Employee_3240,Engineering,Marketing Exec,Female,Hispanic,2021-11-10 14:25:35,Junior,Python,Master's,120327,8
3241,Employee_3241,Sales,HR Manager,Non-Binary,Other,2022-07-12 11:40:40,Senior,JavaScript,Diploma,60825,2
3242,Employee_3242,Operations,HR Manager,Male,Asian,2020-10-11 03:49:37,Mid,ML,PhD,116865,5
3243,Employee_3243,HR,Marketing Exec,Male,Mixed,2022-07-26 22:30:03,Lead,Cloud,Bachelor's,71805,1
3244,Employee_3244,Operations,Sales Rep,Other,Asian,2018-08-29 02:18:48,Senior,Communication,Master's,64201,9
3245,Employee_3245,Sales,Data Analyst,Male,Mixed,2018-01-01 10:03:16,Lead,Cloud,Diploma,26142,5
3246,Employee_3246,HR,Sales Rep,Non-Binary,Other,2018-04-22 12:21:03,Lead,JavaScript,Bachelor's,69662,1
3247,Employee_3247,Engineering,Software Engineer,Other,White,2018-05-08 10:40:35,Senior,ML,Diploma,131544,7
3248,Employee_3248,Marketing,Data Analyst,Other,Hispanic,2018-04-19 15:55:31,Lead,Cloud,Master's,72627,9
3249,Employee_3249,Finance,Data Analyst,Female,Asian,2023-01-22 11:49:22,Lead,JavaScript,Bachelor's,96829,1
3250,Employee_3250,Operations,Software Engineer,Non-Binary,Black,2021-01-15 01:34:31,Lead,Python,Master's,69500,1
3251,Employee_3251,Operations,Software Engineer,Female,Black,2024-07-10 10:18:00,Lead,JavaScript,Bachelor's,143423,1
3252,Employee_3252,Engineering,Finance Associate,Other,Mixed,2018-04-24 20:21:21,Junior,JavaScript,Bachelor's,25311,7
3253,Employee_3253,Operations,Finance Associate,Female,Mixed,2023-06-02 07:10:35,Senior,Leadership,Diploma,37952,3
3254,Employee_3254,Marketing,Finance Associate,Non-Binary,Hispanic,2022-07-25 15:14:08,Lead,JavaScript,Bachelor's,102249,9
3255,Employee_3255,Marketing,Marketing Exec,Female,Mixed,2018-09-08 02:54:15,Lead,ML,PhD,33186,9
3256,Employee_3256,Engineering,Sales Rep,Other,Black,2024-06-20 08:51:35,Mid,Cloud,Master's,116776,7
3257,Employee_3257,HR,Marketing Exec,Female,Asian,2021-10-04 07:52:20,Mid,JavaScript,Diploma,45681,3
3258,Employee_3258,HR,Marketing Exec,Other,Asian,2021-09-05 09:40:01,Senior,ML,Bachelor's,65309,8
3259,Employee_3259,Operations,Sales Rep,Other,Mixed,2023-11-26 06:20:25,Lead,ML,PhD,71753,6
3260,Employee_3260,Operations,Finance Associate,Female,Mixed,2021-05-13 21:45:11,Senior,Excel,PhD,102188,4
3261,Employee_3261,Engineering,Sales Rep,Male,Other,2021-08-15 19:23:47,Mid,Leadership,PhD,33976,8
3262,Employee_3262,Marketing,Software Engineer,Non-Binary,Black,2021-09-04 10:46:21,Mid,JavaScript,Diploma,70696,3
3263,Employee_3263,Engineering,Marketing Exec,Other,White,2024-12-28 03:33:05,Mid,Leadership,Bachelor's,25461,1
3264,Employee_3264,HR,Software Engineer,Male,Asian,2018-05-24 09:06:42,Junior,Communication,Bachelor's,142140,4
3265,Employee_3265,Marketing,Sales Rep,Non-Binary,Mixed,2022-11-20 01:45:28,Junior,ML,PhD,107949,9
3266,Employee_3266,Operations,Finance Associate,Male,Other,2019-01-05 07:14:04,Mid,JavaScript,Diploma,64754,7
