hire_id,candidate_id,department,role,required_skills,years_experience_required,salary_offer,gender,ethnicity,hired,interview_score,date_posted,date_hired
3151,85868,HR,Sales Rep,Communication,0,69294,Other,Hispanic,0,9,2023-11-01 04:24:42,2023-10-04 18:33:03
3152,52604,HR,Marketing Exec,ML,9,86264,Non-Binary,Asian,0,9,2021-07-31 17:01:04,2022-04-20 22:39:49
3153,78336,Engineering,Finance Associate,Communication,6,100596,Male,White,1,1,2024-08-12 21:05:11,2019-10-20 20:43:38
3154,83869,HR,HR Manager,Cloud,9,30433,Non-Binary,Black,1,6,2023-02-01 19:00:48,2021-10-14 14:57:22
3155,15410,Sales,Software Engineer,Python,2,47612,Other,White,1,5,2022-09-25 08:23:13,2021-02-21 04:36:37
3156,93375,HR,Data Analyst,Excel,3,42822,Female,White,1,6,2024-07-24 23:55:42,2023-04-05 08:51:15
3157,66044,Operations,Software Engineer,JavaScript,8,59120,Male,Asian,1,3,2019-01-04 07:06:44,2024-09-15 13:09:34
3158,73315,Marketing,HR Manager,ML,5,66004,Non-Binary,Mixed,0,3,2021-11-01 06:49:32,2022-01-12 17:12:25
3159,81344,Marketing,Marketing Exec,Python,0,46294,Male,Asian,1,5,2021-03-08 12:42:37,2024-10-31 11:35:42
3160,16796,Operations,Marketing Exec,Communication,8,109300,Female,Other,1,7,2018-02-23 03:31:43,2023-09-09 19:20:41
3161,96716,Sales,HR Manager,Cloud,8,95096,Male,Mixed,1,4,2018-04-26 14:12:09,2019-12-22 01:09:16
3162,64245,HR,Sales Rep,Leadership,4,107119,Male,Black,1,6,2020-08-16 17:00:55,2019-11-12 21:18:10
3163,53056,Operations,HR Manager,Communication,7,106096,Non-Binary,Mixed,1,5,2024-04-17 13:37:30,2023-08-19 17:41:08
3164,27709,Engineering,Data Analyst,Leadership,6,29424,Female,Asian,0,2,2024-10-04 08:53:45,2020-05-28 23:31:19
3165,68557,Marketing,Finance Associate,Cloud,7,65615,Other,Asian,0,1,2018-11-28 12:23:03,2019-06-20 22:34:26
3166,27543,Finance,Software Engineer,Leadership,8,51863,Female,White,1,6,2020-10-23 01:21:32,2019-05-19 22:05:44
3167,47418,Engineering,Software Engineer,Cloud,1,54469,Female,Asian,0,5,2023-02-20 13:46:48,2022-06-30 18:22:22
3168,26724,Sales,Marketing Exec,Python,9,48184,Other,Other,0,9,2022-06-16 09:22:25,2024-04-14 04:26:48
3169,13828,Engineering,Sales Rep,ML,4,114446,Male,Asian,0,7,2023-03-01 10:46:30,2019-02-02 08:00:28
3170,27087,Operations,Marketing Exec,JavaScript,7,112940,Non-Binary,Hispanic,1,1,2021-12-18 08:14:33,2018-11-13 08:10:46
3171,22605,HR,Data Analyst,ML,2,60175,Male,Hispanic,0,6,2022-09-08 08:43:00,2024-08-27 06:55:36
3172,41337,Marketing,HR Manager,Excel,5,79649,Male,White,1,7,2022-02-08 02:13:35,2021-08-07 14:49:52
3173,15482,Sales,Software Engineer,ML,5,88872,Other,Mixed,1,3,2023-12-23 23:31:14,2022-07-08 20:15:10
3174,75333,Sales,Data Analyst,Cloud,6,94327,Other,Mixed,1,9,2022-12-16 11:41:19,2021-07-02 10:55:11
3175,98296,Finance,Marketing Exec,Cloud,2,57208,Male,Hispanic,1,2,2018-11-15 05:11:37,2021-10-26 15:37:42
3176,60952,Engineering,Marketing Exec,Excel,7,77445,Female,Other,1,1,2024-06-26 23:46:05,2018-12-27 11:32:57
3177,15463,Finance,Software Engineer,Communication,7,76998,Non-Binary,Black,1,9,2022-05-06 11:56:15,2022-09-11 23:46:26
3178,80448,HR,Marketing Exec,Cloud,8,81994,Female,Other,1,7,2022-01-23 00:51:19,2024-04-12 16:21:57
3179,14648,HR,Sales Rep,Excel,7,77463,Male,Hispanic,1,1,2023-04-01 08:01:35,2018-11-12 06:48:56
3180,43623,Finance,Marketing Exec,Cloud,2,84895,Male,Other,1,4,2021-04-20 13:43:13,2019-01-01 12:15:27
3181,69156,Marketing,Finance Associate,JavaScript,5,100165,Non-Binary,Black,1,3,2023-07-14 05:28:35,2024-03-17 18:34:22
3182,45634,HR,HR Manager,Cloud,8,57894,Female,Mixed,1,7,2022-06-07 20:18:36,2023-10-06 20:07:37
3183,54602,Finance,Marketing Exec,Python,0,46990,Male,Hispanic,1,5,2022-03-24 20:07:39,2018-04-27 02:20:42
3184,59334,Engineering,Finance Associate,Excel,2,67580,Male,Asian,0,9,2023-09-12 01:25:08,2024-08-04 10:40:23
3185,78648,Finance,Data Analyst,Leadership,1,98230,Other,Black,1,3,2021-09-25 17:05:40,2020-10-06 09:30:25
3186,32054,Finance,Marketing Exec,ML,7,61087,Non-Binary,Black,1,6,2021-09-24 15:01:55,2020-04-28 21:14:43
3187,80028,Operations,Sales Rep,Excel,5,33673,Other,Black,1,2,2023-04-06 07:21:34,2024-12-25 02:48:29
3188,32207,HR,Data Analyst,Communication,9,63199,Other,Mixed,1,3,2018-06-06 22:56:50,2020-11-17 18:27:54
3189,90650,Marketing,Marketing Exec,Cloud,7,57187,Other,Other,1,4,2020-10-09 17:08:34,2019-08-06 19:57:24
3190,91554,Marketing,Software Engineer,Excel,1,94914,Male,White,0,6,2022-06-03 14:15:10,2018-09-21 06:33:16
3191,31386,Operations,Finance Associate,JavaScript,5,48553,Female,Asian,1,1,2021-04-14 22:01:02,2021-09-05 05:38:49
3192,93276,Sales,Finance Associate,Excel,6,77287,Other,Hispanic,1,6,2022-03-23 16:27:23,2021-11-12 16:37:09
3193,69518,Marketing,Software Engineer,JavaScript,7,68780,Female,Other,1,4,2020-09-13 16:38:49,2020-06-15 22:49:32
3194,62781,Finance,HR Manager,Cloud,8,113060,Male,Black,1,8,2020-07-18 23:23:24,2023-09-02 20:41:10
3195,62780,Operations,Sales Rep,ML,4,107158,Other,Mixed,1,9,2024-02-27 12:20:21,2019-10-26 20:48:42
3196,71440,Engineering,Finance Associate,Cloud,2,26420,Male,Black,0,8,2019-04-24 05:46:04,2022-05-22 05:19:31
3197,54199,HR,Data Analyst,Communication,1,72440,Other,Other,1,8,2020-11-16 20:41:52,2018-12-28 03:40:20
3198,71035,HR,Sales Rep,Python,7,90876,Other,Hispanic,1,2,2019-12-01 21:00:42,2021-07-28 13:42:48
3199,18210,HR,Finance Associate,ML,0,69310,Male,Asian,1,2,2020-02-21 13:48:03,2022-07-29 13:47:09
3200,54363,Finance,HR Manager,ML,9,68953,Non-Binary,Black,1,6,2018-03-06 21:22:49,2020-09-11 10:59:11
3201,88279,Engineering,Data Analyst,Python,5,29987,Non-Binary,Mixed,1,5,2019-04-14 00:23:09,2021-06-12 22:15:43
3202,70348,Operations,Sales Rep,Excel,1,116598,Female,Mixed,1,6,2024-11-03 09:13:18,2024-07-09 00:09:08
3203,65284,Operations,Data Analyst,Cloud,2,70517,Female,White,1,9,2019-08-25 03:08:53,2022-06-15 12:33:10
3204,82124,HR,Software Engineer,Excel,7,57456,Male,Mixed,0,7,2021-01-11 13:00:44,2018-01-06 04:05:59
3205,78847,Engineering,Marketing Exec,Excel,0,63180,Male,White,0,5,2021-05-01 04:54:07,2020-01-17 06:26:58
3206,32432,Engineering,Software Engineer,Cloud,5,87237,Male,Asian,0,7,2022-05-17 06:36:15,2020-03-29 08:58:39
3207,74089,Engineering,Sales Rep,Communication,2,115844,Non-Binary,Hispanic,1,8,2021-02-06 23:36:33,2018-05-07 04:41:04
3208,65398,Marketing,Marketing Exec,ML,5,110398,Non-Binary,White,0,1,2021-08-17 19:49:29,2023-02-07 00:16:49
3209,13321,Marketing,Software Engineer,JavaScript,2,82505,Other,Black,1,7,2024-11-12 19:19:54,2018-07-08 04:33:25
3210,91348,HR,Marketing Exec,Python,7,98206,Other,Other,1,4,2023-02-27 08:33:44,2018-08-10 09:13:14
3211,47383,Engineering,Finance Associate,ML,4,114782,Male,Black,1,5,2020-09-23 20:14:10,2018-09-19 13:50:53
3212,88682,Sales,Data Analyst,Excel,3,104302,Male,Hispanic,0,2,2022-07-17 17:21:44,2024-12-08 03:55:33
3213,89190,Engineering,Marketing Exec,Python,8,54681,Female,Mixed,1,5,2024-11-29 10:55:11,2023-07-06 15:28:26
3214,62893,Operations,Finance Associate,JavaScript,4,33323,Non-Binary,Other,0,9,2019-10-01 11:05:32,2021-12-25 18:21:16
3215,45820,Operations,HR Manager,ML,3,92393,Male,Black,0,1,2022-07-08 18:29:06,2022-02-20 14:54:07
3216,76262,HR,Software Engineer,ML,7,72223,Non-Binary,Other,1,3,2021-07-11 12:10:35,2018-03-21 00:12:58
3217,13760,Sales,HR Manager,Communication,7,116354,Male,White,1,4,2022-10-10 01:56:08,2024-08-12 04:44:04
3218,32190,Engineering,Sales Rep,ML,7,85832,Other,Hispanic,1,9,2023-06-30 16:08:03,2018-08-30 19:59:04
3219,77411,Sales,Finance Associate,ML,3,50247,Male,Black,1,2,2018-06-20 16:35:11,2022-01-03 05:35:22
3220,33377,HR,HR Manager,JavaScript,0,109076,Other,Mixed,1,7,2022-10-05 22:49:40,2024-08-23 17:01:50
3221,56737,Operations,HR Manager,JavaScript,1,116373,Female,Other,0,9,2021-10-18 07:56:01,2020-03-03 15:55:18
3222,79569,Operations,Finance Associate,Python,3,33484,Female,Mixed,1,4,2018-11-25 03:08:55,2022-10-17 05:38:29
3223,48211,Marketing,Data Analyst,Excel,9,55682,Female,Other,0,5,2018-11-28 03:12:12,2023-07-23 20:17:18
3224,92909,HR,Marketing Exec,JavaScript,1,95459,Male,Black,1,4,2023-03-13 14:00:08,2021-08-21 02:48:10
3225,13744,HR,Sales Rep,Python,9,67019,Female,Hispanic,1,7,2019-11-28 12:05:55,2021-02-22 11:42:14
3226,34995,Engineering,Sales Rep,ML,2,106456,Male,Asian,1,8,2024-02-15 08:42:58,2024-09-21 21:01:38
3227,26977,Engineering,Software Engineer,Python,8,68263,Non-Binary,Black,1,8,2023-04-07 01:53:34,2019-11-17 11:37:10
3228,44542,Marketing,Marketing Exec,Python,8,46938,Other,Mixed,0,3,2019-07-24 00:40:31,2021-07-18 20:51:27
3229,20651,Finance,Software Engineer,Python,8,79890,Non-Binary,Asian,1,2,2019-06-13 13:45:00,2020-09-28 18:25:11
3230,88931,Sales,Sales Rep,Cloud,6,38319,Male,Hispanic,1,6,2018-10-19 07:44:44,2022-12-10 15:35:53
3231,26715,Finance,Marketing Exec,Python,3,84432,Female,Mixed,1,1,2021-05-22 11:03:50,2018-01-27 06:56:41
3232,54409,Finance,HR Manager,JavaScript,0,85772,Other,Hispanic,0,9,2021-03-11 10:40:31,2023-08-22 18:29:54
3233,34306,HR,Data Analyst,Leadership,2,31900,Female,Other,0,7,2022-04-04 13:02:40,2020-09-21 02:07:02
3234,29086,Sales,HR Manager,Leadership,7,92696,Non-Binary,Black,1,8,2020-06-21 09:44:26,2023-07-04 13:08:23
3235,24376,HR,Data Analyst,Leadership,3,41236,Male,Hispanic,1,7,2022-04-08 06:57:05,2022-02-09 23:23:14
3236,71350,Sales,Finance Associate,Leadership,9,89255,Other,Mixed,1,5,2018-07-19 12:15:27,2022-02-18 17:23:59
3237,81425,Operations,Software Engineer,Cloud,9,81485,Other,Black,1,5,2022-07-01 04:41:29,2019-01-09 11:21:25
3238,46636,HR,Software Engineer,Excel,1,87293,Male,Mixed,1,7,2022-05-02 21:30:44,2024-05-20 13:04:38
3239,96120,HR,Finance Associate,Python,7,31221,Male,Mixed,1,7,2024-06-14 09:18:48,2021-08-03 07:11:31
3240,61649,HR,Marketing Exec,Communication,6,50294,Other,Asian,0,2,2022-10-10 18:07:26,2024-06-13 00:15:01
3241,44610,Marketing,Finance Associate,Leadership,9,35038,Non-Binary,White,1,2,2019-09-11 17:29:48,2024-11-20 01:35:02
3242,20058,HR,Sales Rep,ML,8,110187,Non-Binary,Hispanic,0,7,2023-04-26 05:23:33,2024-10-06 09:36:11
3243,84637,Engineering,Finance Associate,Leadership,1,78649,Female,Hispanic,1,5,2019-04-13 07:46:07,2021-09-15 05:19:34
3244,88033,Engineering,Data Analyst,Leadership,4,48360,Other,Asian,0,2,2019-01-06 11:06:10,2019-04-19 14:01:30
3245,80194,Sales,Sales Rep,ML,5,33255,Male,Other,1,1,2022-03-04 22:52:12,2024-03-11 07:22:40
3246,86917,Operations,Finance Associate,Cloud,1,93235,Male,Hispanic,1,9,2019-09-07 21:56:38,2019-03-19 12:29:37
3247,74200,Marketing,Software Engineer,ML,1,112464,Male,Asian,1,8,2024-08-03 02:17:54,2022-06-04 03:04:10
3248,56619,Sales,HR Manager,ML,9,73169,Male,Hispanic,0,2,2024-02-14 15:37:51,2021-07-31 01:43:06
3249,27154,Engineering,Data Analyst,Cloud,3,25372,Other,Hispanic,0,2,2024-01-28 22:17:02,2020-07-20 03:34:08
3250,29539,Marketing,Data Analyst,ML,7,78179,Non-Binary,Mixed,1,3,2022-10-10 01:29:51,2020-05-21 11:47:36
3251,70058,Marketing,Marketing Exec,Python,4,82649,Female,Asian,1,4,2021-03-05 12:52:41,2020-12-16 11:51:39
3252,72068,Operations,HR Manager,Leadership,8,43898,Non-Binary,Other,1,9,2023-08-13 14:36:41,2022-07-02 16:52:06
3253,87313,Marketing,Data Analyst,Excel,3,75083,Female,Hispanic,0,6,2022-11-10 06:47:23,2021-01-23 09:07:38
3254,40373,HR,Finance Associate,Cloud,2,48855,Male,Other,1,3,2019-01-23 04:56:54,2020-05-30 11:43:14
3255,43154,Marketing,Data Analyst,Communication,9,59758,Male,White,1,8,2021-07-23 23:50:16,2022-05-05 09:28:52
3256,16031,Operations,Data Analyst,Cloud,7,34607,Other,Asian,1,6,2019-07-05 07:34:32,2022-10-13 08:11:00
3257,81975,Sales,Data Analyst,JavaScript,0,99089,Male,Asian,1,8,2022-04-09 18:17:22,2024-12-20 03:28:23
3258,32785,Operations,Marketing Exec,Communication,8,30383,Other,Asian,1,2,2024-10-29 21:51:19,2023-03-14 22:22:33
3259,88928,Operations,Data Analyst,JavaScript,3,85112,Other,Mixed,1,8,2020-02-03 17:23:44,2018-07-20 17:03:31
3260,38669,Engineering,Data Analyst,Cloud,8,25715,Other,Asian,1,5,2023-04-11 10:34:53,2020-09-04 03:37:27
3261,12282,HR,Marketing Exec,JavaScript,7,34837,Male,Mixed,1,4,2021-09-22 05:42:51,2021-01-08 21:07:26
3262,44624,Engineering,Sales Rep,Communication,2,82886,Male,White,0,3,2024-06-23 02:53:11,2020-10-09 14:58:57
3263,58438,Sales,HR Manager,Python,2,75699,Non-Binary,Black,1,9,2018-01-23 18:04:33,2020-08-08 23:34:24
3264,99900,Finance,Sales Rep,Cloud,8,104486,Female,Mixed,1,7,2020-06-20 22:14:11,2021-10-15 15:54:26
3265,77534,Sales,Software Engineer,Cloud,2,98528,Non-Binary,Hispanic,0,7,2024-07-23 22:55:02,2018-12-27 17:28:01
3266,41705,HR,Marketing Exec,ML,3,51817,Male,Asian,1,6,2018-11-08 23:47:49,2020-10-16 04:06:01
3267,48244,Marketing,Marketing Exec,Cloud,8,74803,Female,Black,1,9,2020-02-20 13:01:31,2019-03-30 08:22:21
3268,84964,Operations,Data Analyst,Leadership,3,103893,Other,Mixed,1,3,2024-04-25 10:41:28,2020-10-16 12:55:58
3269,47437,Finance,Data Analyst,Leadership,2,95278,Female,Other,1,1,2018-09-30 12:23:19,2019-08-06 17:37:53
3270,87872,HR,Software Engineer,Cloud,6,85345,Other,Other,1,7,2020-08-21 13:12:12,2024-05-08 02:55:27
3271,84878,Engineering,Data Analyst,Python,5,38369,Male,Hispanic,1,9,2024-05-07 07:50:46,2023-07-22 18:26:43
3272,82982,Operations,Finance Associate,ML,0,85428,Female,Black,1,6,2020-11-12 09:14:22,2022-04-24 00:56:28
3273,60583,Sales,Data Analyst,Excel,9,30044,Other,White,1,2,2022-10-16 07:14:59,2023-04-11 19:06:29
3274,48392,Engineering,Data Analyst,JavaScript,7,90123,Non-Binary,Mixed,1,8,2020-03-30 20:39:03,2024-01-10 13:55:32
3275,17461,HR,Finance Associate,Communication,0,100824,Non-Binary,Other,1,9,2021-10-20 00:58:57,2023-09-03 09:50:27
3276,20516,HR,Software Engineer,Excel,3,115914,Other,Other,1,8,2023-05-01 20:02:54,2020-12-28 04:39:54
3277,89285,Sales,Finance Associate,ML,5,32261,Non-Binary,Mixed,0,9,2023-06-29 14:21:59,2024-09-04 15:39:00
3278,27514,Finance,Marketing Exec,Leadership,5,43064,Non-Binary,Other,1,1,2019-03-24 02:56:33,2020-05-07 19:48:33
3279,46268,Sales,Finance Associate,Leadership,6,100335,Female,White,0,3,2018-04-20 23:03:06,2022-02-10 13:53:55
3280,46788,Marketing,HR Manager,Leadership,4,94058,Non-Binary,Other,1,3,2024-05-18 15:08:55,2019-03-11 21:46:30
3281,85749,Engineering,Marketing Exec,Python,4,38690,Female,Mixed,1,9,2020-04-14 08:41:00,2023-10-19 15:12:03
3282,71049,Finance,Data Analyst,Leadership,3,27057,Male,Asian,1,3,2019-04-19 09:17:00,2018-05-06 17:41:02
3283,72493,Operations,Marketing Exec,Communication,5,62589,Non-Binary,Other,1,1,2022-05-16 16:10:40,2020-03-06 13:16:37
3284,46027,Marketing,Software Engineer,JavaScript,6,39559,Male,Mixed,0,3,2023-09-21 09:25:48,2019-01-21 16:21:19
3285,52849,Finance,Software Engineer,Cloud,9,38692,Non-Binary,Asian,0,2,2024-03-23 10:53:37,2023-01-27 01:28:40
3286,27858,Engineering,Finance Associate,Cloud,9,73429,Other,Other,1,9,2019-10-08 05:31:16,2020-04-03 06:13:07
3287,94162,HR,Marketing Exec,Excel,0,90738,Other,Other,1,1,2020-01-20 15:10:56,2020-06-29 21:45:32
3288,89003,Operations,Data Analyst,JavaScript,8,41972,Male,Mixed,0,2,2021-02-01 03:50:03,2021-09-10 07:35:27
3289,62395,Sales,Software Engineer,ML,7,66530,Male,Hispanic,0,1,2018-02-26 12:40:36,2021-10-06 21:17:17
3290,49758,Engineering,Sales Rep,JavaScript,6,100073,Male,Hispanic,1,9,2024-06-28 04:52:04,2020-07-06 07:07:14
3291,64312,Marketing,Data Analyst,Python,8,92178,Other,Black,0,7,2021-03-23 23:24:31,2022-09-26 17:27:08
3292,78670,Marketing,Sales Rep,Excel,2,26365,Male,Hispanic,1,1,2021-11-25 08:00:54,2024-10-21 07:55:09
3293,92279,HR,HR Manager,Excel,9,90544,Other,White,1,6,2022-02-22 08:04:01,2023-11-05 11:55:18
3294,25434,HR,Sales Rep,Python,3,74683,Male,Black,1,5,2023-05-28 14:44:17,2019-12-27 12:03:09
3295,74047,Operations,Software Engineer,JavaScript,6,119356,Female,Hispanic,0,5,2019-11-07 08:29:47,2019-01-25 18:47:21
3296,57775,Sales,Finance Associate,Leadership,5,83896,Female,Asian,0,4,2020-05-25 23:43:17,2018-02-09 17:28:24
3297,85769,Operations,HR Manager,Python,1,43001,Non-Binary,Mixed,1,3,2021-04-27 10:20:13,2021-01-10 01:01:57
3298,76677,HR,Marketing Exec,Leadership,1,31722,Female,Hispanic,1,8,2018-11-04 01:14:50,2022-12-23 09:15:57
3299,93555,HR,Data Analyst,Communication,9,45100,Male,Asian,1,7,2020-11-30 13:43:56,2020-06-17 02:15:56
3300,95920,Marketing,Software Engineer,Python,6,42460,Female,Black,1,5,2018-12-03 19:35:05,2024-05-26 17:52:31
3301,55734,HR,HR Manager,Leadership,8,114523,Female,Mixed,0,9,2020-03-07 00:28:28,2020-01-22 11:38:53
3302,98503,Finance,HR Manager,JavaScript,8,86645,Male,Hispanic,1,7,2023-12-13 10:00:44,2021-12-24 13:58:43
3303,50603,Engineering,Software Engineer,Leadership,6,94551,Female,Black,1,2,2020-10-06 18:18:31,2020-11-30 10:28:01
3304,86708,HR,Marketing Exec,Python,7,93498,Male,Hispanic,0,7,2019-05-21 23:08:50,2020-02-04 09:52:11
3305,91926,Operations,Marketing Exec,ML,9,29840,Female,Black,1,7,2022-04-11 23:52:41,2018-07-06 13:11:41
3306,78803,Sales,Finance Associate,Cloud,2,75064,Male,Hispanic,1,4,2023-05-14 03:55:47,2022-01-18 05:43:19
3307,49332,Sales,Sales Rep,Python,0,111069,Other,Asian,1,8,2024-03-04 07:32:29,2021-07-30 04:44:06
3308,31312,Sales,Marketing Exec,Cloud,6,110990,Other,White,1,4,2022-03-29 23:10:52,2022-01-07 07:35:11
3309,94526,Finance,Finance Associate,Python,7,73105,Non-Binary,Asian,1,7,2021-12-12 03:26:14,2020-08-06 12:04:49
3310,54179,Operations,Sales Rep,JavaScript,1,30699,Female,Mixed,1,4,2021-05-07 16:44:00,2022-05-23 18:28:31
3311,81442,Finance,HR Manager,Communication,8,30922,Non-Binary,Hispanic,1,8,2024-11-14 21:29:28,2020-06-06 23:46:25
3312,50379,HR,Software Engineer,Communication,3,49919,Male,White,1,3,2018-10-08 09:29:50,2019-01-25 16:44:47
3313,27297,Engineering,Marketing Exec,Cloud,9,83536,Other,White,1,2,2021-12-05 16:03:07,2020-09-23 19:51:19
3314,12011,Sales,Finance Associate,JavaScript,8,51508,Male,Mixed,1,6,2021-10-01 01:43:17,2022-09-01 20:45:28
3315,54014,Operations,HR Manager,Leadership,2,112200,Non-Binary,Mixed,0,7,2024-11-17 12:11:32,2021-11-02 00:16:56
3316,21738,Sales,Marketing Exec,JavaScript,7,50278,Male,White,1,7,2021-01-27 07:08:49,2021-04-20 03:15:44
3317,57498,Finance,Data Analyst,JavaScript,1,39862,Male,Mixed,0,6,2018-11-27 19:04:49,2024-03-04 04:19:16
3318,21120,Marketing,HR Manager,ML,2,38598,Male,Mixed,1,8,2024-12-06 21:08:15,2022-09-26 07:41:26
3319,18767,HR,Marketing Exec,Excel,0,92434,Male,Hispanic,0,6,2019-09-23 03:32:54,2019-07-29 00:39:06
3320,32852,Engineering,HR Manager,Python,4,113475,Other,Asian,1,6,2021-08-04 08:29:09,2022-05-12 18:33:15
3321,89239,HR,Software Engineer,JavaScript,3,49774,Male,Other,1,3,2022-06-14 16:32:27,2024-01-23 00:01:36
3322,10929,Marketing,Software Engineer,JavaScript,0,77384,Male,Black,1,2,2021-04-07 11:19:57,2024-01-28 01:02:22
3323,87487,Engineering,Software Engineer,JavaScript,9,27822,Other,White,1,7,2023-02-09 06:50:52,2024-11-04 09:13:41
3324,27438,Marketing,Sales Rep,Communication,8,62252,Male,Black,1,6,2022-11-18 19:50:15,2018-04-23 23:08:19
3325,58515,HR,Data Analyst,JavaScript,5,115585,Male,White,0,1,2024-05-31 04:59:46,2018-05-17 00:10:42
3326,15744,Finance,Software Engineer,Python,5,112420,Non-Binary,White,0,2,2020-05-31 14:49:38,2019-04-07 16:59:47
3327,93820,HR,Data Analyst,Leadership,1,38052,Other,Asian,0,2,2024-07-25 12:02:52,2023-09-26 18:12:07
3328,52417,HR,Software Engineer,Leadership,6,108574,Female,White,1,1,2020-08-16 03:40:36,2018-08-19 18:19:06
3329,17069,HR,Sales Rep,JavaScript,8,107511,Male,White,1,3,2019-07-30 16:08:57,2020-08-29 05:34:29
3330,52359,Operations,HR Manager,Python,5,38269,Non-Binary,Asian,1,5,2019-11-24 16:46:59,2022-10-20 14:51:04
3331,29799,Marketing,Marketing Exec,ML,7,93577,Other,Mixed,1,4,2019-12-28 06:25:31,2019-01-15 01:27:00
3332,80188,Marketing,Marketing Exec,Leadership,4,41551,Male,Other,1,2,2019-12-30 10:53:03,2023-12-01 19:34:59
3333,99859,Sales,Software Engineer,Excel,1,94915,Female,Black,1,8,2024-10-02 17:30:06,2023-04-11 23:27:41
3334,17597,Marketing,Marketing Exec,Communication,3,32661,Male,White,1,9,2022-05-29 06:27:34,2023-01-20 17:43:10
3335,57093,Sales,Software Engineer,Python,0,89547,Non-Binary,Asian,1,8,2023-06-18 19:31:13,2022-07-14 04:02:03
3336,47226,Operations,Software Engineer,Leadership,0,97503,Other,White,1,7,2020-02-11 05:06:16,2018-12-25 05:50:27
3337,82127,Finance,Finance Associate,Leadership,5,85614,Non-Binary,Asian,0,2,2018-10-20 00:52:42,2024-06-24 05:09:09
3338,87362,Sales,Finance Associate,Cloud,1,106210,Other,Black,0,6,2023-07-12 09:55:56,2021-10-17 22:20:29
3339,36417,HR,Finance Associate,ML,5,110930,Female,Hispanic,0,4,2023-01-05 02:34:29,2023-03-22 14:01:32
3340,28693,Finance,Data Analyst,Excel,0,38531,Male,Mixed,1,5,2022-03-30 01:39:06,2021-10-29 19:08:25
3341,89674,Operations,Finance Associate,Excel,9,46370,Non-Binary,Hispanic,1,9,2019-04-06 00:23:49,2019-04-23 21:00:54
3342,63161,Marketing,Software Engineer,Excel,2,78000,Female,Asian,1,9,2019-04-18 18:50:19,2024-02-21 18:40:29
3343,12169,Sales,Sales Rep,Python,8,43565,Female,White,1,4,2018-05-21 10:49:44,2019-10-01 18:26:59
3344,94092,HR,Sales Rep,ML,1,25832,Male,Mixed,1,8,2020-09-26 00:52:48,2024-01-18 03:10:38
3345,32052,Engineering,HR Manager,JavaScript,7,71978,Non-Binary,Black,1,5,2018-01-08 17:25:19,2021-01-29 20:32:28
3346,81849,Engineering,Finance Associate,Cloud,5,107941,Male,Other,1,9,2022-09-29 16:25:09,2018-10-04 10:47:03
3347,83851,Finance,Sales Rep,ML,5,35185,Male,Mixed,0,2,2019-03-09 09:10:21,2024-12-04 21:49:51
3348,18036,Marketing,Finance Associate,ML,6,28492,Other,White,1,4,2023-03-20 03:40:39,2020-08-11 08:33:44
3349,41778,Engineering,HR Manager,Leadership,4,83238,Other,Hispanic,1,3,2021-10-05 13:52:33,2020-10-25 08:23:32
3350,37734,Finance,Sales Rep,ML,3,83859,Male,Asian,0,7,2024-10-04 01:56:50,2020-03-05 00:15:53
3351,33173,Operations,Software Engineer,Python,5,69630,Other,Hispanic,1,2,2024-06-12 14:30:17,2018-10-06 03:40:54
3352,40403,Finance,Data Analyst,Cloud,7,90824,Non-Binary,Mixed,0,3,2023-04-29 21:11:10,2020-10-31 10:05:26
3353,76321,Finance,Finance Associate,Python,3,65584,Other,Other,1,9,2024-08-18 10:57:29,2019-09-15 04:59:11
3354,81675,Finance,Sales Rep,Cloud,4,26076,Female,White,1,8,2023-11-10 23:03:34,2020-03-13 05:25:34
