training_id,employee_id,training_name,hours_completed,training_score,completion_date
3148,442,AI Workshop,16,19,2021-12-10 09:40:34
3149,4678,Excel Bootcamp,26,43,2020-10-28 20:21:37
3150,2405,AI Workshop,8,91,2018-05-18 07:30:04
3151,3647,Leadership 101,11,79,2021-07-31 23:59:57
3152,3993,Leadership 101,3,88,2021-03-04 05:48:55
3153,197,AI Workshop,2,69,2018-01-31 00:40:16
3154,2387,Excel Bootcamp,1,53,2021-12-24 09:12:02
3155,4041,AI Workshop,1,47,2018-11-14 13:31:27
3156,1162,Excel Bootcamp,20,38,2019-02-18 22:10:56
3157,4721,Leadership 101,42,57,2022-05-18 12:58:11
3158,2094,Leadership 101,31,9,2021-12-16 14:34:24
3159,3033,Excel Bootcamp,16,89,2024-12-06 21:46:24
3160,2162,Leadership 101,48,15,2021-12-19 11:20:59
3161,1171,Leadership 101,3,27,2022-04-29 15:14:43
3162,2290,Leadership 101,39,59,2021-08-31 14:49:09
3163,2990,AI Workshop,6,45,2022-05-23 15:36:26
3164,4328,Leadership 101,43,6,2021-02-24 09:19:49
3165,1394,Cloud Cert,37,39,2021-01-29 09:10:03
3166,193,AI Workshop,41,16,2024-10-08 22:10:59
3167,70,Cloud Cert,36,51,2019-08-21 05:18:31
3168,3366,Leadership 101,12,29,2020-08-04 22:19:36
3169,2918,Excel Bootcamp,10,97,2024-10-09 04:22:28
3170,2919,Excel Bootcamp,35,82,2023-10-03 01:11:01
3171,2941,AI Workshop,39,1,2018-11-13 11:25:36
3172,2193,Leadership 101,2,13,2023-01-13 08:52:28
3173,4681,Leadership 101,31,6,2024-04-25 10:24:14
3174,4221,Leadership 101,40,20,2019-08-09 16:13:55
3175,3218,AI Workshop,45,98,2022-07-23 22:16:22
3176,3310,AI Workshop,15,82,2022-01-25 00:05:57
3177,4837,Cloud Cert,33,71,2024-08-31 17:15:10
3178,1159,AI Workshop,2,37,2023-11-27 15:07:09
3179,1443,Excel Bootcamp,27,80,2022-09-20 18:41:05
3180,4268,Leadership 101,24,78,2020-02-02 10:28:22
3181,2887,Cloud Cert,27,78,2022-08-20 10:19:36
3182,4391,AI Workshop,31,4,2022-05-15 22:01:44
3183,523,Cloud Cert,7,14,2023-04-27 22:45:48
3184,2314,Leadership 101,26,65,2020-08-29 23:43:25
3185,3200,AI Workshop,22,56,2018-12-02 17:13:54
3186,3426,Leadership 101,2,33,2020-11-03 04:22:45
3187,3148,Leadership 101,16,72,2024-04-23 04:58:24
3188,2406,Excel Bootcamp,25,91,2020-04-23 12:10:11
3189,1646,Cloud Cert,16,97,2024-07-04 00:58:28
3190,2784,Excel Bootcamp,23,94,2024-01-16 07:09:44
3191,688,Excel Bootcamp,36,20,2022-04-01 11:48:18
3192,4117,Cloud Cert,49,6,2021-06-20 02:46:53
3193,208,Cloud Cert,14,1,2020-11-27 23:01:56
3194,4953,Cloud Cert,40,9,2022-10-17 16:59:59
3195,4851,Cloud Cert,9,55,2019-11-03 10:12:02
3196,262,Excel Bootcamp,40,32,2019-06-03 17:58:25
3197,3131,AI Workshop,31,97,2018-03-23 12:28:24
3198,612,Cloud Cert,7,18,2021-11-08 09:28:42
3199,3531,AI Workshop,45,37,2023-03-21 08:22:51
3200,2678,AI Workshop,1,63,2018-08-17 20:10:04
3201,4003,Leadership 101,21,19,2021-04-23 16:58:02
3202,2444,AI Workshop,29,97,2023-03-11 03:42:36
3203,739,Leadership 101,8,5,2018-01-21 13:31:49
3204,4039,Excel Bootcamp,9,56,2022-11-27 21:03:58
3205,185,Leadership 101,19,12,2021-05-27 18:08:17
3206,669,Cloud Cert,47,65,2020-08-26 18:12:55
3207,2773,Cloud Cert,35,70,2020-01-15 18:43:16
3208,3645,Cloud Cert,27,81,2022-09-07 05:56:25
3209,4861,AI Workshop,21,8,2019-06-08 10:13:41
3210,1597,Cloud Cert,23,5,2020-06-21 16:55:04
3211,216,Leadership 101,43,99,2022-12-20 03:08:07
3212,1279,Cloud Cert,14,28,2022-07-07 05:50:48
3213,3549,Cloud Cert,12,79,2020-05-16 22:23:28
3214,4638,Leadership 101,5,60,2018-03-01 06:15:39
3215,4964,AI Workshop,34,92,2023-01-02 11:32:32
3216,3223,AI Workshop,7,88,2020-05-26 15:10:27
3217,754,AI Workshop,5,90,2019-06-04 17:19:55
3218,2268,Leadership 101,35,72,2021-11-24 08:44:17
3219,933,Excel Bootcamp,25,99,2024-01-20 18:19:36
3220,2483,Leadership 101,30,80,2021-02-05 04:07:47
3221,836,AI Workshop,42,71,2024-12-24 03:52:46
3222,3564,Excel Bootcamp,11,17,2020-01-26 16:28:55
3223,364,Excel Bootcamp,8,51,2024-12-31 17:58:46
3224,3775,Cloud Cert,38,55,2023-11-19 20:31:02
3225,4589,Leadership 101,28,99,2021-11-20 10:00:31
3226,1317,AI Workshop,12,64,2023-12-02 06:27:42
3227,3681,AI Workshop,45,31,2018-12-09 19:09:27
3228,627,AI Workshop,34,59,2022-04-22 08:39:37
3229,3583,Excel Bootcamp,31,71,2021-08-20 20:09:42
3230,543,AI Workshop,21,51,2020-09-01 17:20:41
3231,1177,Excel Bootcamp,16,67,2022-06-11 23:52:22
3232,457,Cloud Cert,24,18,2020-08-10 04:45:09
3233,1177,Excel Bootcamp,22,27,2020-01-06 07:17:12
3234,361,Cloud Cert,13,81,2021-01-21 07:23:31
3235,4782,Leadership 101,9,32,2018-02-04 13:27:16
3236,3033,Leadership 101,45,75,2019-02-02 17:59:49
3237,286,Excel Bootcamp,47,76,2019-12-01 09:09:58
3238,404,AI Workshop,8,46,2023-08-18 00:07:48
3239,2327,Cloud Cert,23,36,2020-07-04 08:53:40
3240,4223,Leadership 101,49,76,2019-08-07 02:45:45
3241,385,Cloud Cert,10,12,2019-05-10 10:20:25
3242,2191,Excel Bootcamp,41,59,2019-03-10 18:12:13
3243,3093,Leadership 101,17,84,2019-08-01 06:48:56
3244,255,Excel Bootcamp,29,42,2019-07-06 21:16:53
3245,114,Excel Bootcamp,49,67,2018-09-06 22:52:45
3246,1263,AI Workshop,2,31,2022-06-26 22:45:43
3247,4641,AI Workshop,11,5,2024-01-10 17:13:51
3248,1506,Leadership 101,8,84,2023-03-01 06:12:52
3249,3962,Excel Bootcamp,21,47,2023-05-10 21:21:07
3250,4161,Cloud Cert,49,42,2023-02-05 22:13:15
3251,1203,Cloud Cert,33,1,2023-08-28 14:51:20
3252,4559,Excel Bootcamp,7,56,2023-09-24 08:58:12
3253,2463,Excel Bootcamp,41,11,2024-06-04 17:29:41
3254,4408,AI Workshop,25,41,2018-09-01 03:40:16
3255,545,AI Workshop,9,36,2024-05-18 17:57:55
3256,3178,Cloud Cert,42,31,2021-01-07 03:01:40
3257,1587,Cloud Cert,48,63,2018-11-12 05:09:02
3258,3717,Excel Bootcamp,43,88,2018-03-24 21:17:18
3259,1318,AI Workshop,38,63,2019-01-27 07:41:39
3260,1669,Leadership 101,27,15,2018-08-10 00:08:49
3261,56,Leadership 101,44,57,2023-05-05 08:34:24
3262,4945,Cloud Cert,10,2,2024-10-02 15:52:46
3263,967,Cloud Cert,48,29,2018-09-06 15:34:52
3264,1945,Leadership 101,26,59,2021-03-30 22:47:31
3265,2499,AI Workshop,27,41,2023-05-12 14:36:07
3266,1332,AI Workshop,22,86,2022-06-04 22:08:10
3267,3364,AI Workshop,46,41,2018-10-05 20:51:35
3268,1400,Excel Bootcamp,49,11,2021-02-26 18:39:39
3269,3548,Excel Bootcamp,20,95,2024-02-18 22:58:19
3270,2711,Leadership 101,26,84,2019-05-29 16:01:01
3271,3903,AI Workshop,37,39,2020-07-27 04:14:22
3272,3821,Leadership 101,36,79,2022-08-21 18:17:39
3273,1635,Excel Bootcamp,29,99,2019-04-14 18:09:43
3274,2921,Excel Bootcamp,13,81,2023-10-22 20:08:11
3275,3690,Leadership 101,7,4,2018-03-16 18:38:11
3276,3576,Excel Bootcamp,11,31,2023-09-18 12:35:17
3277,2973,Excel Bootcamp,43,93,2019-02-08 15:41:32
3278,4396,Cloud Cert,44,30,2019-06-29 01:37:08
3279,217,Leadership 101,3,61,2020-08-13 10:10:21
3280,2818,Leadership 101,44,69,2018-11-03 00:50:22
3281,108,Cloud Cert,35,93,2024-09-05 14:04:00
3282,2409,Excel Bootcamp,1,20,2021-03-10 12:10:54
3283,1167,Excel Bootcamp,42,73,2020-09-16 01:15:04
3284,4839,Cloud Cert,1,14,2022-08-06 01:56:58
3285,1448,Leadership 101,33,44,2023-11-21 16:19:01
3286,1199,Excel Bootcamp,26,18,2019-03-28 15:55:57
3287,1228,Cloud Cert,43,49,2022-01-09 22:36:11
3288,4596,AI Workshop,48,81,2019-03-06 21:29:29
3289,308,AI Workshop,3,81,2018-04-16 18:21:18
3290,3928,Leadership 101,24,58,2020-01-07 14:36:28
3291,1670,Cloud Cert,35,70,2023-02-01 20:23:04
3292,1200,Cloud Cert,40,21,2020-04-10 16:32:51
3293,3770,AI Workshop,45,54,2018-06-01 03:34:11
3294,2149,Leadership 101,16,42,2021-07-25 10:42:05
3295,1667,Leadership 101,47,10,2020-10-17 09:28:03
3296,2400,Excel Bootcamp,42,92,2023-11-11 13:12:17
3297,2194,Leadership 101,49,45,2024-01-17 23:06:10
3298,3256,AI Workshop,35,55,2018-08-21 17:20:12
3299,1884,Cloud Cert,14,21,2019-10-04 16:21:40
3300,145,Leadership 101,33,65,2020-07-30 20:56:28
3301,3872,Cloud Cert,9,41,2023-10-17 07:58:38
3302,76,AI Workshop,19,68,2020-08-24 02:07:44
3303,4965,Excel Bootcamp,30,52,2018-08-22 12:34:15
3304,2773,Excel Bootcamp,10,6,2023-03-28 17:28:51
3305,386,Leadership 101,11,25,2021-05-06 20:59:11
3306,2215,Cloud Cert,26,65,2020-10-29 16:14:46
3307,447,Cloud Cert,26,35,2023-08-08 19:33:25
3308,4497,AI Workshop,14,3,2022-08-05 22:40:13
3309,1124,Excel Bootcamp,16,40,2020-12-06 04:14:25
3310,2082,AI Workshop,39,64,2024-11-18 05:33:23
3311,3902,Leadership 101,30,88,2019-09-22 02:30:35
3312,2464,AI Workshop,9,87,2021-08-18 08:51:27
3313,598,Cloud Cert,13,90,2023-01-10 16:51:55
3314,4909,Leadership 101,39,69,2024-12-12 15:37:06
3315,378,Leadership 101,1,34,2023-02-05 13:40:10
3316,883,Excel Bootcamp,39,52,2024-06-15 12:11:22
3317,1880,AI Workshop,2,78,2024-12-24 09:30:33
3318,2817,AI Workshop,23,24,2023-09-29 16:06:13
3319,3561,Leadership 101,34,38,2021-09-26 17:11:40
3320,3394,Leadership 101,1,97,2019-05-27 11:42:18
3321,2200,AI Workshop,41,53,2023-12-21 08:22:00
3322,2792,AI Workshop,42,56,2021-05-06 21:05:33
3323,2,Excel Bootcamp,42,17,2021-09-06 22:23:31
3324,1725,Cloud Cert,5,97,2022-09-23 14:31:59
3325,1947,Leadership 101,39,15,2021-08-25 01:24:29
3326,3415,Cloud Cert,32,99,2023-07-05 19:36:15
3327,958,Leadership 101,10,14,2021-02-28 22:29:00
3328,4891,AI Workshop,22,61,2024-05-11 08:07:47
3329,3276,AI Workshop,24,65,2020-06-12 23:35:17
3330,3080,AI Workshop,35,46,2021-11-21 14:04:10
3331,3860,Cloud Cert,31,14,2020-09-29 01:25:18
3332,1716,Cloud Cert,44,37,2021-12-19 01:22:40
3333,1530,Cloud Cert,48,76,2021-01-15 09:34:23
3334,1297,Cloud Cert,48,99,2021-03-19 11:32:57
3335,3693,AI Workshop,21,32,2024-04-07 18:37:16
3336,2337,Cloud Cert,10,2,2024-03-18 17:21:39
3337,4407,Cloud Cert,27,97,2018-10-04 23:43:02
3338,2251,AI Workshop,33,18,2024-07-12 02:15:49
3339,2377,Excel Bootcamp,16,16,2021-05-15 10:57:28
3340,2146,Cloud Cert,5,89,2018-06-25 00:00:10
3341,364,Leadership 101,24,90,2023-01-18 19:31:14
3342,1515,AI Workshop,44,5,2022-01-02 11:47:16
3343,320,Excel Bootcamp,48,16,2022-10-10 03:29:58
3344,3160,Cloud Cert,27,80,2023-09-07 15:14:50
3345,4453,Cloud Cert,14,11,2023-02-07 05:30:08
3346,3441,Cloud Cert,10,8,2018-04-29 15:22:19
3347,168,AI Workshop,16,67,2023-04-27 08:13:35
3348,2234,Cloud Cert,29,53,2021-06-19 19:23:54
3349,595,Excel Bootcamp,15,60,2021-05-29 16:02:00
3350,1013,Excel Bootcamp,22,80,2024-04-22 09:39:19
3351,4711,Excel Bootcamp,43,7,2021-07-28 21:02:41
3352,3422,Cloud Cert,6,92,2018-06-12 06:42:43
3353,1543,Cloud Cert,47,2,2018-12-09 18:13:10
3354,2491,AI Workshop,27,99,2018-07-08 19:04:40
3355,827,AI Workshop,29,31,2020-06-10 06:23:31
3356,3442,Leadership 101,45,11,2022-05-25 05:17:20
3357,4208,Excel Bootcamp,28,75,2019-10-05 04:06:46
3358,2334,Cloud Cert,19,65,2019-04-09 14:05:54
3359,2442,Leadership 101,33,61,2020-08-28 00:56:10
3360,1122,AI Workshop,10,57,2021-02-27 18:33:35
3361,4263,Leadership 101,11,94,2018-02-13 12:48:57
3362,1305,AI Workshop,44,94,2022-01-21 13:06:00
3363,1960,Leadership 101,30,33,2023-07-15 23:36:09
3364,4136,AI Workshop,14,12,2020-03-01 12:52:01
3365,488,Leadership 101,16,74,2024-02-12 19:48:31
3366,1539,Cloud Cert,7,55,2020-03-22 08:18:03
3367,436,Excel Bootcamp,4,43,2024-11-14 17:24:06
3368,3886,Excel Bootcamp,16,68,2023-11-24 18:51:25
3369,1122,Excel Bootcamp,35,97,2018-02-05 09:39:19
3370,4421,Leadership 101,9,95,2021-06-22 00:29:52
3371,470,Cloud Cert,49,95,2018-09-15 19:10:54
3372,3900,Cloud Cert,36,5,2019-05-28 10:56:52
3373,2550,Excel Bootcamp,9,63,2020-04-08 06:47:24
3374,1276,Excel Bootcamp,32,85,2021-08-08 03:06:18
3375,3327,Excel Bootcamp,46,18,2021-03-28 00:37:48
3376,4505,Excel Bootcamp,26,82,2020-05-26 04:43:56
3377,3938,Leadership 101,44,4,2019-11-04 06:32:12
3378,1122,AI Workshop,19,50,2021-10-26 06:39:53
3379,2156,Excel Bootcamp,43,20,2020-11-29 02:21:53
3380,350,Cloud Cert,4,53,2022-08-31 06:54:24
3381,2171,Leadership 101,31,20,2022-08-05 15:07:57
3382,259,Leadership 101,13,54,2019-01-27 11:32:25
3383,2453,Excel Bootcamp,46,28,2020-12-31 05:51:58
3384,2003,Cloud Cert,10,77,2023-10-01 00:57:18
3385,177,AI Workshop,48,35,2022-08-27 23:07:59
3386,1838,Cloud Cert,20,18,2021-06-01 11:14:40
3387,2430,Excel Bootcamp,6,33,2022-09-11 07:13:16
3388,4066,Excel Bootcamp,44,37,2020-07-04 08:44:52
3389,3959,Leadership 101,48,9,2024-02-15 15:34:31
3390,3918,Leadership 101,8,26,2022-04-01 00:22:02
3391,1604,Cloud Cert,35,1,2018-11-17 07:14:07
3392,287,AI Workshop,15,25,2023-11-05 03:52:14
3393,4555,Cloud Cert,29,88,2021-09-26 21:33:59
3394,4868,Cloud Cert,8,30,2018-01-07 19:39:10
3395,3709,Cloud Cert,9,42,2020-11-25 10:42:00
3396,2360,AI Workshop,29,76,2019-07-30 21:23:32
3397,2214,Cloud Cert,23,15,2022-08-05 00:44:39
3398,2310,Excel Bootcamp,12,84,2019-08-03 02:19:53
3399,2549,Excel Bootcamp,28,91,2018-02-12 22:20:04
3400,2968,Cloud Cert,47,93,2019-11-27 20:06:14
3401,2996,Leadership 101,44,66,2022-06-01 23:02:04
3402,4207,Leadership 101,15,15,2021-05-18 17:30:50
3403,1097,AI Workshop,35,99,2024-12-13 17:56:39
3404,2213,Excel Bootcamp,29,10,2019-03-25 20:42:36
3405,1634,AI Workshop,18,57,2018-08-04 20:49:31
3406,1662,Leadership 101,40,26,2024-01-06 13:48:14
3407,988,Cloud Cert,18,34,2023-03-20 13:10:04
3408,3122,AI Workshop,10,8,2018-05-22 23:15:35
3409,4875,AI Workshop,7,58,2022-10-23 07:32:43
3410,3994,AI Workshop,2,65,2019-03-22 10:22:09
3411,3004,Leadership 101,18,15,2021-04-23 22:07:10
3412,2844,Cloud Cert,42,68,2018-02-06 19:23:07
3413,3796,AI Workshop,35,67,2019-04-26 10:02:03
3414,2816,Excel Bootcamp,38,42,2018-12-01 14:43:51
3415,2393,Leadership 101,10,2,2024-08-27 20:24:08
3416,575,Leadership 101,20,19,2022-11-14 09:32:59
3417,3261,Leadership 101,10,19,2022-10-09 11:32:38
3418,4250,AI Workshop,13,46,2018-02-14 06:56:29
3419,1683,Leadership 101,24,83,2020-08-27 10:47:51
3420,1202,Leadership 101,42,84,2023-11-12 23:36:40
3421,147,Cloud Cert,46,49,2020-06-15 03:22:17
3422,1767,Leadership 101,11,58,2024-03-30 17:12:44
3423,2792,AI Workshop,20,37,2020-07-26 10:23:37
3424,271,Leadership 101,16,66,2024-09-26 20:55:47
3425,16,Cloud Cert,35,25,2023-04-28 13:33:06
3426,2964,Leadership 101,13,86,2023-05-25 13:42:23
3427,3584,AI Workshop,46,34,2022-03-16 09:27:31
3428,4243,Excel Bootcamp,9,86,2024-10-24 00:51:37
3429,4020,Leadership 101,31,76,2020-01-04 16:34:58
3430,1032,AI Workshop,36,39,2019-01-29 08:47:13
3431,4146,Leadership 101,14,12,2023-04-17 10:48:00
3432,1725,Leadership 101,43,48,2020-04-01 04:03:54
3433,2952,AI Workshop,12,95,2022-11-19 22:49:33
3434,13,Leadership 101,23,60,2019-11-13 00:01:02
3435,1226,AI Workshop,49,96,2024-02-09 00:12:04
3436,659,Excel Bootcamp,32,14,2021-12-04 18:19:19
3437,4530,Leadership 101,48,26,2018-07-05 05:35:18
3438,3479,Excel Bootcamp,1,92,2024-06-22 10:19:38
3439,1977,AI Workshop,16,1,2019-10-31 14:28:21
3440,3946,Leadership 101,11,10,2024-10-29 15:46:13
3441,2206,Leadership 101,29,87,2020-02-14 21:19:38
3442,2973,Leadership 101,2,35,2020-11-07 00:10:12
3443,2621,Cloud Cert,16,79,2020-04-02 22:59:47
3444,3619,Leadership 101,16,53,2022-03-13 22:49:43
3445,1392,Cloud Cert,27,45,2024-08-15 09:16:07
3446,4473,Excel Bootcamp,36,8,2021-05-29 09:56:58
3447,3178,AI Workshop,33,2,2020-08-26 17:08:25
3448,4928,Cloud Cert,26,20,2024-11-02 09:36:23
3449,2419,Leadership 101,11,41,2021-09-13 10:56:52
3450,2158,Leadership 101,7,29,2022-05-26 09:47:12
3451,2342,Cloud Cert,38,63,2018-02-20 05:43:03
3452,4058,Cloud Cert,38,2,2023-01-28 06:29:42
3453,2379,Cloud Cert,25,40,2018-04-23 04:23:34
3454,2472,Excel Bootcamp,8,41,2019-07-22 05:20:47
3455,2272,Leadership 101,28,44,2024-10-16 23:08:52
3456,2221,AI Workshop,6,51,2018-10-01 07:44:36
3457,3201,Cloud Cert,40,79,2024-06-23 21:13:19
3458,246,AI Workshop,29,53,2018-04-05 21:52:46
3459,2344,Cloud Cert,3,68,2024-06-10 12:15:50
3460,609,Cloud Cert,36,13,2018-10-28 08:57:30
3461,352,Excel Bootcamp,6,28,2021-12-11 02:00:29
3462,3720,Cloud Cert,49,40,2022-09-17 03:17:44
3463,293,AI Workshop,1,21,2024-06-20 10:21:27
3464,3527,Leadership 101,15,79,2021-07-09 16:43:40
3465,3184,Leadership 101,29,62,2024-09-05 15:22:50
3466,4812,Excel Bootcamp,15,33,2024-06-09 11:07:43
3467,4173,Leadership 101,12,53,2018-05-03 02:09:50
3468,1611,Leadership 101,6,76,2018-11-28 08:13:33
3469,4176,Cloud Cert,37,30,2019-03-03 14:30:00
3470,3628,Excel Bootcamp,7,68,2018-06-03 10:30:53
3471,436,AI Workshop,40,39,2023-12-28 05:03:50
3472,3765,Cloud Cert,42,11,2024-04-06 11:42:41
3473,3858,Excel Bootcamp,39,91,2023-05-27 05:45:15
3474,4008,Excel Bootcamp,39,82,2022-04-27 00:03:27
3475,3261,Leadership 101,46,78,2019-04-18 17:52:36
3476,1817,Leadership 101,4,15,2018-12-09 04:05:14
3477,4131,Excel Bootcamp,10,49,2024-06-28 09:46:53
3478,4679,Cloud Cert,13,34,2022-11-09 00:49:33
3479,212,Cloud Cert,7,87,2023-03-16 20:45:55
3480,4379,Leadership 101,35,99,2024-10-09 09:47:18
3481,2781,Cloud Cert,5,69,2022-09-27 23:21:38
3482,2186,Leadership 101,18,65,2022-06-23 08:32:55
3483,4683,AI Workshop,7,90,2019-06-05 12:59:01
3484,485,AI Workshop,38,10,2019-06-29 16:13:55
3485,2806,Excel Bootcamp,8,79,2020-09-18 08:17:26
3486,3979,Cloud Cert,39,96,2024-11-26 10:12:08
3487,2534,AI Workshop,43,42,2024-01-02 10:37:55
3488,835,Leadership 101,42,88,2019-04-09 09:12:30
3489,2048,Leadership 101,26,36,2020-10-13 11:57:57
3490,2470,Excel Bootcamp,6,45,2024-09-14 17:11:01
3491,1162,AI Workshop,18,80,2022-08-23 11:11:44
3492,4102,Leadership 101,38,10,2019-01-19 11:02:18
3493,3167,Excel Bootcamp,10,98,2023-04-14 09:57:21
3494,2978,AI Workshop,9,14,2018-09-08 07:57:20
3495,2609,Cloud Cert,40,69,2019-10-27 16:53:56
3496,1824,Leadership 101,12,18,2021-03-03 17:22:41
3497,4381,Excel Bootcamp,29,54,2021-01-11 11:43:21
3498,378,AI Workshop,21,8,2023-03-17 16:07:42
3499,742,Excel Bootcamp,21,95,2022-11-11 04:44:04
3500,785,Cloud Cert,27,60,2021-02-17 17:58:18
3501,561,Cloud Cert,42,82,2024-08-17 02:54:08
3502,2183,AI Workshop,12,13,2018-05-01 18:44:14
3503,2829,Cloud Cert,29,11,2022-01-21 23:06:22
3504,2436,Cloud Cert,26,3,2019-01-04 06:34:37
3505,1343,AI Workshop,26,16,2018-12-12 18:54:11
3506,1221,Excel Bootcamp,28,72,2023-07-15 08:51:03
3507,124,Excel Bootcamp,14,81,2020-02-06 11:09:47
3508,1868,Cloud Cert,45,57,2020-03-30 18:16:15
3509,4174,Leadership 101,25,13,2022-01-25 07:44:06
3510,2949,Leadership 101,39,49,2024-04-26 03:48:05
3511,3346,AI Workshop,8,35,2019-05-16 17:38:45
3512,1864,Cloud Cert,15,45,2024-03-23 03:15:49
3513,3545,AI Workshop,27,8,2022-01-04 17:50:25
3514,371,Cloud Cert,41,83,2019-05-20 01:13:43
3515,4250,Cloud Cert,35,42,2024-07-15 12:30:42
3516,1611,AI Workshop,5,79,2022-10-29 18:56:52
3517,4513,Leadership 101,4,63,2019-03-17 06:40:54
3518,1046,Cloud Cert,21,71,2018-12-05 07:18:48
3519,4352,Excel Bootcamp,20,1,2020-10-20 00:10:36
3520,1605,Cloud Cert,6,59,2022-09-23 04:34:59
3521,854,Leadership 101,29,77,2021-06-03 09:04:00
3522,35,Excel Bootcamp,40,61,2021-05-05 16:26:55
3523,1247,Excel Bootcamp,3,49,2022-01-29 15:57:48
3524,1150,Excel Bootcamp,36,19,2024-02-21 20:00:57
3525,2177,Leadership 101,17,55,2020-11-17 02:13:16
3526,4906,Excel Bootcamp,49,57,2024-10-03 19:15:54
3527,3642,Cloud Cert,37,63,2024-11-20 08:30:39
3528,3928,Cloud Cert,49,66,2022-08-22 09:33:24
3529,1253,Cloud Cert,25,22,2019-09-05 09:29:19
3530,2270,Leadership 101,44,8,2018-06-01 16:06:37
3531,4960,Cloud Cert,35,43,2021-06-08 19:10:05
3532,3520,Cloud Cert,21,25,2019-06-07 08:04:57
3533,4685,Cloud Cert,2,26,2020-03-26 15:32:00
3534,4451,Leadership 101,11,76,2024-03-05 04:15:50
3535,2984,Excel Bootcamp,38,3,2023-09-05 18:17:20
3536,1442,Cloud Cert,17,21,2020-03-15 18:49:11
3537,4536,Leadership 101,31,69,2021-01-12 09:26:38
3538,523,Excel Bootcamp,19,12,2022-12-16 17:04:22
3539,3033,Excel Bootcamp,29,27,2024-11-15 13:33:53
3540,1320,AI Workshop,13,1,2021-01-24 09:01:15
3541,4749,Cloud Cert,21,43,2018-11-28 12:24:28
3542,664,Excel Bootcamp,37,67,2023-08-24 05:59:06
3543,3172,AI Workshop,5,54,2020-12-14 23:35:26
3544,1160,Excel Bootcamp,28,54,2022-08-05 21:21:14
3545,3319,Leadership 101,15,52,2023-08-30 12:51:38
3546,903,Cloud Cert,27,63,2024-03-25 16:55:49
3547,4414,Excel Bootcamp,4,74,2024-02-27 10:19:57
3548,1009,Leadership 101,38,13,2024-11-07 13:59:18
3549,1223,Leadership 101,3,19,2019-06-18 16:15:12
3550,127,Cloud Cert,29,95,2023-05-21 05:08:06
3551,1053,Excel Bootcamp,11,77,2022-11-08 19:08:40
3552,859,Cloud Cert,36,94,2020-09-18 00:30:47
3553,4584,Leadership 101,27,78,2021-10-19 14:09:42
3554,3410,AI Workshop,39,58,2024-12-24 23:28:01
3555,3586,Excel Bootcamp,35,32,2022-01-20 04:38:19
3556,1979,Excel Bootcamp,5,49,2024-03-30 03:44:29
3557,2997,Cloud Cert,16,14,2024-11-30 23:26:20
3558,4804,Excel Bootcamp,21,46,2024-05-20 19:28:38
3559,317,Leadership 101,25,92,2024-08-03 01:18:50
3560,2734,Excel Bootcamp,30,61,2023-03-16 07:14:57
3561,3400,Cloud Cert,3,20,2024-11-08 18:10:07
3562,4708,Cloud Cert,37,25,2020-07-05 10:11:31
3563,4667,Leadership 101,7,75,2018-08-18 15:33:51
3564,304,Leadership 101,39,61,2022-01-02 02:37:22
3565,1929,AI Workshop,3,27,2022-12-01 11:18:44
3566,2450,Cloud Cert,41,29,2023-01-09 18:58:13
3567,1878,AI Workshop,8,69,2022-10-07 18:28:34
3568,749,AI Workshop,21,87,2022-03-19 00:54:58
3569,3275,Excel Bootcamp,18,49,2022-12-16 05:08:31
3570,3227,AI Workshop,10,17,2019-11-23 07:34:36
3571,416,AI Workshop,20,3,2020-11-13 15:45:13
3572,222,AI Workshop,40,69,2021-07-22 21:30:52
3573,3414,AI Workshop,40,56,2020-05-20 23:21:03
3574,3931,AI Workshop,49,54,2024-09-29 22:55:25
3575,2763,Leadership 101,29,8,2022-07-16 16:43:49
3576,4827,AI Workshop,49,55,2022-02-01 11:33:12
3577,1008,Leadership 101,30,97,2020-01-17 09:13:34
3578,4529,Leadership 101,36,78,2023-12-26 13:32:01
3579,657,Excel Bootcamp,32,42,2020-11-02 02:11:47
3580,3367,Leadership 101,6,31,2018-12-21 08:26:03
3581,4809,Leadership 101,19,8,2022-12-20 12:46:40
3582,4537,Leadership 101,31,65,2019-12-20 20:26:55
3583,1551,Cloud Cert,33,5,2024-08-30 16:13:12
3584,892,Leadership 101,4,5,2021-09-16 09:36:11
3585,3999,Cloud Cert,11,34,2019-06-24 05:34:51
3586,3334,Cloud Cert,6,1,2019-03-05 01:53:45
3587,3905,Excel Bootcamp,12,62,2019-05-02 15:32:43
3588,1366,Leadership 101,37,10,2024-10-20 16:43:08
3589,1054,Leadership 101,46,38,2022-03-14 17:23:10
3590,4182,Leadership 101,31,78,2023-09-01 08:22:50
3591,709,Excel Bootcamp,17,8,2023-01-18 08:29:00
3592,2468,Cloud Cert,4,25,2020-02-06 17:58:39
3593,302,Cloud Cert,15,93,2024-07-12 14:06:13
3594,3457,Excel Bootcamp,38,50,2021-05-22 13:58:23
3595,3317,AI Workshop,45,61,2022-02-11 20:29:20
3596,1420,Leadership 101,12,37,2024-09-09 13:40:51
3597,2042,AI Workshop,10,85,2024-12-26 22:59:55
3598,3922,Cloud Cert,6,31,2018-03-01 03:58:43
3599,4845,Cloud Cert,22,42,2022-10-14 03:46:18
3600,1396,Cloud Cert,41,24,2020-04-02 16:31:20
3601,4279,AI Workshop,31,85,2020-09-22 12:50:40
